Betty Thomas,['tt0191754'],[]
Kenneth Lonergan,"['tt0466893', 'tt0203230']",[]
James Mangold,"['tt0381849', 'tt1013743', 'tt0035423', 'tt1430132', 'tt0309698']",[]
Jack Clayton,['tt0086336'],[]
Clare Kilner,['tt0372532'],[]
Billy Wilder,"['tt0053291', 'tt0037884', 'tt0043014', 'tt0036775', 'tt0051201', 'tt0046359', 'tt0053604', 'tt0066249']",[]
John Glen,"['tt0086034', 'tt0082398']",[]
Jeannot Szwarc,"['tt0081534', 'tt0088206', 'tt0077766']",[]
Eli Craig,['tt1465522'],[]
Van Flesher,['tt0307879'],[]
Eric Bress,['tt0289879'],[]
 J. Mackye Gruber,['tt0289879'],[]
Burr Steers,['tt0974661'],[]
Rodrigo Cortés,"['tt1462758', 'tt1748179']",[]
Ron Shelton,"['tt0094812', 'tt0109450', 'tt0117918']",[]
Jacques Audiard,['tt2053425'],[]
Steve Antin,['tt1126591'],[]
Andrew Davis,"['tt0088936', 'tt0233469', 'tt0311289', 'tt0115857', 'tt0094602', 'tt0106977']",[]
George Clooney,"['tt0270288', 'tt1124035']",[]
Sean Durkin,['tt1441326'],[]
J.C. Chandor,"['tt1615147', 'tt2937898']",[]
David Frankel,"['tt0822832', 'tt1196956', 'tt0458352']",[]
Andrew Adamson,"['tt0126029', 'tt0298148']",[]
 Vicky Jenson,['tt0126029'],[]
Lenny Abrahamson,['tt3170832'],[]
John Maclean,['tt3205376'],[]
Geoffrey Wright,"['tt0175526', 'tt0434541']",[]
Steve Gordon,['tt0082031'],[]
James L. Brooks,"['tt0119822', 'tt0092699', 'tt1341188', 'tt0110097', 'tt0086425', 'tt0371246']",[]
Edwin L. Marin,['tt0037343'],[]
Nigel Cole,['tt1371155'],[]
Bob Rafelson,"['tt0104804', 'tt0115710', 'tt0065724']",[]
Luis Buñuel,['tt0055601'],[]
Neil Burger,"['tt0443543', 'tt1219289']",[]
John Whitesell,['tt0328099'],[]
Gary Ross,"['tt1392170', 'tt0120789']",[]
Steve Shill,['tt1198138'],[]
Jody Hill,['tt1197628'],[]
Joseph Kosinski,['tt1483013'],[]
Roger Michell,"['tt0125439', 'tt1477855']",[]
Rob Zombie,"['tt0251736', 'tt0395584', 'tt0373883']",[]
Terry George,['tt0395169'],[]
Howard Hawks,"['tt0032599', 'tt0061619']",[]
Florent-Emilio Siri,['tt0340163'],[]
Arthur Hiller,"['tt0067217', 'tt0075223']",[]
Hal Hartley,['tt0122529'],[]
Jan de Bont,"['tt0117998', 'tt0171363']",[]
Richard Fleischer,"['tt0060397', 'tt0073349']",[]
Todd Haynes,"['tt0297884', 'tt2402927']",[]
Oley Sassone,['tt0109770'],[]
Alan Rudolph,"['tt0087054', 'tt0120618']",[]
Ken Scott,['tt2387559'],[]
John Hughes,"['tt0090305', 'tt0091042', 'tt0088847', 'tt0101635', 'tt0088128', 'tt0098554']",[]
